text,toxic,spam,hate_speech,source
Cập nhật,0,0,0,vihsd
"Mới làm từ thiện, hôm nay đại gia cái miệng giống cái hầm cầu vậy, mã cha mầy chạy xe có ngày đâm cột điện nè",1,0,1,vihsd
Ở một diễn biến khác :),0,0,0,vihsd
Úc có vẻ rất tự hào về cậu học sinh này:))),0,0,0,vihsd
"mấy ông học FPT lấy ý tưởng mà làm đồ án nè, biết đâu lại xuất sắc :v",0,0,0,vihsd
Nguyễn Văn Chung ai thế,0,0,0,vihsd
Có vận dụng được vào những chỗ có tóc khác khong a ?,0,0,0,vihsd
Chỗ này ăn nhiều hơn nè vợ ơi. Vc mình ăn cho dc nhiều chồng ăn một mình ko kịp,0,0,0,vihsd
Con lợn này béo vãi lon. Bắp tay to bằng ngón chân =)),1,0,0,vihsd
Nam Nay Đã Lớn update dmg :D,0,0,0,vihsd
Má nó dơ vler 🤣🤣🤣,0,0,0,vihsd
Chửi cho cả vòng họ noi ngoại nó suốt đời ngóc đầu dậy ko nổi luôn cô,1,0,1,vihsd
Dạo này nhìn chú em đẹp troai hơn đó...  😁,0,0,0,vihsd
Tuấn Hưng liên thiên quá rồi đấy,0,0,0,vihsd
Đừng có mà tiếp tay cho gian thương đầu cơ tích trữ,0,0,0,vihsd
"Chua to chức dam cuoi voi nhu Quỳnh thi chết the nao được ,anh lan ky qua nhe,cu hoi hoài ke hoạch 9 nam tuong lai.......",0,0,0,vihsd
Thôi ông im mẹ cái mồm đi,1,0,1,vihsd
Ai yêu cô I  love you chu cà mo nà  😃😃,0,0,0,vihsd
Gia cát ba là e cứ tưởng tế công phiên bản bóng chứ,0,0,0,vihsd
Off stream sang động viên anh em Refund thôi a ơiii.,0,0,0,vihsd
Panda thai đã xem 👍,0,0,0,vihsd
Phan Nhuệ Anh cmt cái đồng hồ chi vậy bác 😂,0,0,0,vihsd
Uầy,0,0,0,vihsd
Trăm năm Kiều vẫn là Kiều,0,0,0,vihsd
TOKYO Drift,0,0,0,vihsd
Singend nữa,0,0,0,vihsd
Huy Hoàng có 🙂 xuất hiện với tần suất khá dàu,0,0,0,vihsd
Cái này mặn nè thầy,0,0,0,vihsd
Như nhau thôi😅,0,0,0,vihsd
Ảnh gốc,0,0,0,vihsd
Sai lầm tuổi trẻ là muốn mình lớn thật nhanh,0,0,0,vihsd
sửa tay đi :),0,0,0,vihsd
"Nhàn Lê nhạc lần này đúng là k hay thiệt, mấy bài trc nghe còn thấy hay, mong là sau lần comback này ra nhạc đỉnh hơn, chứ bài này nghe ái ái kiểu gì á",0,0,0,vihsd
idol của chị hai tui 😌,0,0,0,vihsd
Có tăng hàm răng đẹp ko,0,0,0,vihsd
Sau vụ này thì deo biet a có đạt đc nút vàng của diu túp k á :))) chứ e là e vào huỷ đky luôn r :)),1,0,1,vihsd
thầy đẹp lắm :V,0,0,0,vihsd
Thằng assmin cút wa mĩ sống mày...( thay đồ đi lãnh 3 củ đây)...,1,0,1,vihsd
"Toàn là ở phan thiết, còn hàm thuận Bắc nằm thị trấn nào có ai biết hok a?",0,0,0,vihsd
NNs Dương cầu xin các bậc cao siêu nhân bớt giùm:( a mem,0,0,0,vihsd
chúc mừng thầy chúm chím nha :)),0,0,0,vihsd
Mình cũng muốn thử nhưng lại chơi không được giỏi :)),0,0,0,vihsd
Lau qua moi gap dep qua,0,0,0,vihsd
Như cc z thầy ơi :v,1,0,1,vihsd
Xàm chó thật,1,0,0,vihsd
Hợp lý anh ưiii:)),0,0,0,vihsd
"cười xỉu lun má ơi,,, cô có duyên quá, like cho cô",0,0,0,vihsd
Oh shjt,1,0,0,vihsd
"Lời nghe và hiểu đc 2 câu, chắc t phải học lại trình NGHE - HIỂU lớp 1 😨😨😨",0,0,0,vihsd
"Thằng ad ""phản động"" chỉ giỏi ""xuyên tạc đường nối chính sách của đãng và nhà lước, bôi nhọ các anh hùng nực nượng vũ trang nhân dân"". Hết đặt mìn xe đò thì đặt mìn bưu điện, ném lựu đạn vào chợ vào rạp hát, pháo kích vào nhà dân vào trường học ko phải là khủng bố khủng mẹ gì hết, phải gọi là ""đi nàm kách mệnh"" mới đúng.",1,0,1,vihsd
Minh Hải =)))),0,0,0,vihsd
Chào tộc trưởng,0,0,0,vihsd
bậy qua a âyy,0,0,0,vihsd
Mà sợ r anh à,0,0,0,vihsd
"đúng thế, lòng tin của bác rất chắc chắn, ngay cả học sinh cấp 3 vẫn còn đi học được thì sợ j con virus :))",0,0,0,vihsd
Cô dễ thương quá cô ơi. Ai lớp du chu cà mo ❤️❤️❤️❤️,0,0,0,vihsd
Mặc dù em đéo có người yêu nhưng vẫn thấy anh nói đúng vlon 😪,0,0,0,vihsd
uôi a à :)),0,0,0,vihsd
em ở quận hai bà trưng hà nội cơ,0,0,0,vihsd
Chắc hôm nọ ăn nhà hàng hết riền mia bo rồi 😢,0,0,0,vihsd
"Lương VN là cao rui, tăng thêm dân giàu sao :))",0,0,0,vihsd
Ông bố làm tôi xấu quá đi mất 😆,0,0,0,vihsd
Thà bợ đít cs chứ ko bợ đít lủ chó chúng mày,1,0,1,vihsd
Nguyễn Nhung cân nhắc công việc mới nè,0,0,0,vihsd
Rất healthy và balance anh ạ😑,0,0,0,vihsd
má lên clip rồi. mà đéo hiểu có ai giúp cho những người này hay không. mặt rõ ràng ra rồi. mà cũng chẳng đéo quan tâm,1,0,0,vihsd
"Ông này có chơi xk ko, thấy bị điên... cũng tội",1,0,1,vihsd
Do mặt Khánh Chi đơ hay sao mà mình nhìn thấy mặt có vẻ khó chịu vậy ạ?,0,0,0,vihsd
Sống chậm lại các bác ơi,0,0,0,vihsd
Sebinz :v,0,0,0,vihsd
Nguyễn Quốc An Cà khịa hay,0,0,0,vihsd
Phi Phi nhưng không có gấp đôi như a 😌😉😉,0,0,0,vihsd
Nguyễn Quốc An thứ học trò lồn,1,0,1,vihsd
Nghĩ nhiều phát mệttt .,0,0,0,vihsd
Nghỉ hk đê,0,0,0,vihsd
Đúng là 1 danh hài 102,0,0,0,vihsd
Sống chậm lại,0,0,0,vihsd
<3,0,0,0,vihsd
vu e bi xe qua c oi.nhung e k co tien huhu,0,0,0,vihsd
vừa nhậu vừa có người canh xe.,0,0,0,vihsd
xin vid với bạn ơi,0,0,0,vihsd
Tâm huyết cả đời thì cũng phải xin phép chứ. Biệt thự trăm tỉ còn phải phá kìa. Hay ở mỹ xây nhà tổ nghiệp là ko cần phép,0,0,0,vihsd
Hau Nguyen,0,0,0,vihsd
"Con nay kieu ha ,,,mo cua no an cuc nhieu qua ,,,nen len mang sua qua troi ,,do phan quoc ,,,,,,,,mo lon ,,,,,,,,LINH an lon dap chet me no di ,,,,,,,con cho vua gia vua sau",1,0,1,vihsd
Được vãi loz a ơiiii,0,0,0,vihsd
Vu Quynh Huong thế mà nó đéo chết đi. Giảm quá tải cho thế giới,1,0,1,vihsd
quản lý fanpage có đc coi là fan cứng ko anh ui :v,0,0,0,vihsd
"Của dân, do dân, vì dân!!!",0,0,0,vihsd
"Anh bảo có làm vid cho anh e xem, có làm ko",0,0,0,vihsd
Hên quá mình méo ăn dc hải sản trừ Cá 😂😂,0,0,0,vihsd
Thì bjo nó vẫn chiếm đó thôi giải thích để tỏ ra mình ngu hả,1,0,0,vihsd
"@MCVMedia em nam nha , tại thằng  bn nó kiếm chuyện nên em đạp mỏ nó lun ( thẳng ) kkk",0,0,0,vihsd
8:32 6:51,0,0,0,vihsd
Ohh,0,0,0,vihsd
Ủa dzậy công an làm sai ai phạt?ai đền bù?,0,0,0,vihsd
Coi chừg ad nó chào thân ái và dí đái vào mặt m giờ hỏi như thế cũg hỏi thì dĩ nhiên là...oh mà tao cũg đéo biết :))))),1,0,1,vihsd
TPhcm có chợ nổi,1,0,0,vihsd
ông nói đúng lòng dân rồi nhưng khéo nay mai vào tù lại không rõ vì sao,0,0,0,vihsd
ai cũng như vậy có phải tốt ko :(,0,0,0,vihsd
iu nhau ko liếm l...nửa🤣🤣,1,0,0,vihsd
"CH!CH khỏe, CH!CH phê, đê mê tối ngày :v",1,0,0,vihsd
Cô nói con cười chết,0,0,0,vihsd
Ghép chuẩn nhỉ,0,0,0,vihsd
Tóc của đì trây chíp 🤣🤣,0,0,0,vihsd
Nhật Phú Nguyễn xin video,0,0,0,vihsd
Bắn bỏ nó đê,1,0,0,vihsd
Chuẩn mấy bài trước nghe còn được chứ bài này mà ai khen hay thì t cũng chịu,0,0,0,vihsd
"Hoang Huyen Trang cái này con kia cần hơn,tau k có thói đi hoang😂😂😂",0,0,0,vihsd
Nhìn chị sang ghê 💐💞💞💞😍,0,0,0,vihsd
Lúc đấy tui tưởng dị là ngầu,0,0,0,vihsd
Sum vầy với pháo tết chả liên quan :),0,0,0,vihsd
cầu mong cho VN mình k ai nhiễm nữa😢,0,0,0,vihsd
@vu thuan tiết nhiên bạn ơi Cuốc sư ko nói tất nhiên đâu,0,0,0,vihsd
Trang Ngân Tran Thu Trang Ngọc Khánh Duy Nguyễn ôi câu chuyện tứ quý...,0,0,0,vihsd
"Anh Hồng Nhung thế mình nói vô lí ở where ?, thắc mắc thôi có được k ?",0,0,0,vihsd
Quang Nguyễn Đức tiếp xúc khoảng mười mấy ng á b.. Đc đưa đi cách ly rồi.. Phan thiết bị phong tỏa mấy đoạn đường cơ 😭😥,0,0,0,vihsd
Cà khịa thầy thì toang cmnr,0,0,0,vihsd
Lại một thằng óc tôm.,1,0,1,vihsd
"Bọn chó sư khởi nghiệp này, chúng lợi dụng sự thiếu hiểu biết và tư duy kém cỏi của tầng lớp lao động phổ thông, kém tri thức để trục lợi",1,0,1,vihsd
T bảo là định rủ bạn t sẽ đi phá cỗ mà mấy th bạn ở lớp nhìn như ngoài hành tinh =))),0,0,0,vihsd
nghèo tới mức bán rẻ tâm hồn 1 đứa trẻ ư,0,0,0,vihsd
thương cô thiệt,0,0,0,vihsd
Ngầu đét :v,0,0,0,vihsd
"báo từ năm 2013, lôi ra làm gì thế thằng ad, 1 số cái tôi đồng ý vs bạn nhưng cái này thì không ngửi đc rồi.",0,0,0,vihsd
Bui Hoang thầy lồn,1,0,1,vihsd
"trong câu chuyện có 2 đối tượng nhá , ông đm nó là đm ai",0,0,0,vihsd
Thi Thi ngực đẹp. Tao gái mà nhìn còn thích,0,0,0,vihsd
chuong trinh sam lon qu a,1,0,1,vihsd
Đú trend 🤣🤣🤣,0,0,0,vihsd
Sau bác về nước nhé bác,0,0,0,vihsd
Sự nghiêp trồng người nó vĩ đại lắm. Trồng riết rừng cũng tang hoang người cũng tan xác,0,0,0,vihsd
😂 chị thắm cho e xin cái nick face ^_^ chửi hay vầy max k nhận chửi thuê 😂,0,0,0,vihsd
Gia cát bị đồng bóng à,1,0,1,vihsd
được a ơiiii,0,0,0,vihsd
Thương chị quá :(((,0,0,0,vihsd
Cà khịa anh Sơn mà =)),0,0,0,vihsd
Nước mía đi mọi người,0,0,0,vihsd
Cảm ơn em. ❤,0,0,0,vihsd
Đúng như vậy và nên như vậy,0,0,0,vihsd
Cuộc sống ai lường trc điều gì :((,0,0,0,vihsd
Quân Anh dơ nhưng kích thích,0,0,0,vihsd
Tr ơi tr nc hoa gì mấy trăm Sài nc hoa hàng hiệu là bt r tiền tr một chai bự còn hàng dùng thử chai nhỏ xíu 5 mL nhỏ hơn chai thuốc nhỏ mắt cũng trăm mấy 2 3 trăm ngàn r,0,0,0,vihsd
Thay mặt dân tộc Việt Nam! Chúng tôi rất cảm ơn trung của đã tăng cường phòng thủ đường biển cho Việt Nam! Thế này đố thằng nào đam đánh Việt Nam! Nữa,0,0,0,vihsd
Chị hiếu dể thương,0,0,0,vihsd
hay velu,0,0,0,vihsd
Like nếu bạn hiểu,0,0,0,vihsd
Cu Dan doi Kho. ma Tai Sao con an chan tien cua dan ngheo vay troi,1,0,0,vihsd
Thật hay dùa dều rất thông minh,0,0,0,vihsd
Nghe có vẻ vô sinh nhưng rất dễ có thai =]]],0,0,0,vihsd
Con điên,1,0,1,vihsd
abe cứu cậu vàng với abe ơi..Cậu vàng đi thật rùi ông giáo ơi,0,0,0,vihsd
"chửi ca. nhưng lúc trộm cướp, cháy nhà, mất cắp lại hô "" ca đâu, ca đâu "" . :v",0,0,0,vihsd
Ko biết hiệu quả ko,0,0,0,vihsd
Trần Thành,0,0,0,vihsd
"Ở indonesia đã có tàu điện ngầm rồi, ở Đông Lào đợi mãi không có",1,0,1,vihsd
Bác cuốc sư rất nhiều fan. Chúc mừng.,0,0,0,vihsd
Cuối cùng thầy cũng chịu mua áo mới,0,0,0,vihsd
Đúng nghĩa vác vú mà chạy,0,0,0,vihsd
"Con bà chúng nó làm lòng vòng để tìm cách tham ô tham nhũng, chứ xử lý nguồn gốc gây ô nhiễm chuyển xử lý dòng chảy nước thải không cho xả thải ra sông nữa là nước nó sạch ngay",1,0,1,vihsd
Noway mặc áo Friday chắc Abe mặc áo Tuesday rồi :)))),0,0,0,vihsd
Nguyễn Đặng Thủy Tiên đây,0,0,0,vihsd
Xem stream anh dễ ngủ vl :) hôm nào đeo tai nghe đang lim dim dm ông hét phát tôi tỉnh giấc nồng😪,0,0,0,vihsd
con cháu tay rửa chén đi chê bai người dũa móng tay !,1,0,1,vihsd
Co ba o dau vay,0,0,0,vihsd
mua bn đc sỉ ad ơi :))),0,0,0,vihsd
Nguyễn Hương Sen ô chuẩn r,0,0,0,vihsd
Cute thật sự 😍,0,0,0,vihsd
Mạnh Thắng Trần Nguyễn Đức Hoàng ko đi tơi ở cầu giấy nha :((,0,0,0,vihsd
Vũ Hoàng sao bảo bị bế đi r 😂😂😂,0,0,0,vihsd
Iuuu Tòi Xúng 😚,0,0,0,vihsd
hồi nhỏ tính để tóc như khánh phương akira hkt như vầy nhưng mẹ không cho lớn lên mới biết tuổi trẻ ai cũng mất sai lầm:v,0,0,0,vihsd
CĐLCL,1,0,1,vihsd
Đây là 1 câu chuyện buồn =)),0,0,0,vihsd
bắn tym,0,0,0,vihsd
Anh em nào ở khu vực tây ninh mà muốn vay tiền thì alo mình à 1tr ngày 5k thôi nhé😁,0,0,0,vihsd
Bait :),0,0,0,vihsd
"hà lội văn hiến phải khác người chứ, sống như chưa bao giờ được sống, hít thở ôxy thiên đường là vậy đấy",1,0,1,vihsd
nhạc sĩ đa tài và anh chàng tấu hài đẳng cấp,0,0,0,vihsd
Lại khịa rồi anh ơi :)))),0,0,0,vihsd
:)))))),0,0,0,vihsd
Tặng anh cả 5 bông hoa đấy😗,0,0,0,vihsd
Yêu thầy <3,0,0,0,vihsd
"Đụ mẹ, thầy làm clg vậy?",1,0,1,vihsd
Vl a ưi,1,0,0,vihsd
Chuc ong tran dan nhieu suc khoe,0,0,0,vihsd
Mong virut này nhanh được đẩy lùi :( và không có bệnh nhân nào phải tử vong! ❤️,0,0,0,vihsd
Bảo yêu nước lắm yêu nước vừa toàn làm mấy kiểu cho mọi người trầm trồ vì sự ngu không lối thoát : ) biết là dịch nhưng mà vẫn thích đi du lịch thử xem virus có thể xâm nhập không ?,0,0,0,vihsd
Yep!!! Cố lên❤️❤️,0,0,0,vihsd
Con này bán nước hoa dỡm t mua 1lan tỡn luôn cỡ 10p bay mẹ. T cho cháu tao luôn,0,0,0,vihsd
nhường cho còn ko ăn đc,0,0,0,vihsd
Bình Nguyễn 😞 cố lên,0,0,0,vihsd
Cô nghỉ livestream 3 ngày là biết cô nhìn thấy gì rồi luôn :)),0,0,0,vihsd
Em iu Tùng iu luôn cả em Tùng,0,0,0,vihsd
ngoài 50 thì chắc bố của nhung,0,0,0,vihsd
Có nên tử hình những con người thiếu ý thức cộng đồng nv ko nhỉ. Chả khác nào tuấn khỉ vs những kẻ sát nhân máu lạnh :((,1,0,1,vihsd
Tui cũng dân bắc Kỳ mà thấy thằng dân bắc này thật hành động cũng khốn nạn quá nó mới chửi như vậy,1,0,1,vihsd
Đôi môi này chỉ ăn cơm với cá,0,0,0,vihsd
Anh chửi thề chứ không chửi tục nhé,0,0,0,vihsd
Hay thặc sự 🤣,0,0,0,vihsd
Qua đây biết rõ hơn 5 tr ng k cùng gu âm nhạc :))),0,0,0,vihsd
Em bữa nay đẹp quá,0,0,0,vihsd
"Sàn nhà làm chẮc chắn thế mà bọn phá hoại lau sơ sơ đã hỏng rồi, chán!",0,0,0,vihsd
Trần Dần ko nhiễm ncovid nhưng nhiễm virus hoang tưởng!🤣🤣🤣,0,0,0,vihsd
Động não:))🙂,0,0,0,vihsd
con quỷ cái,1,0,1,vihsd
Mời em về với tộc của anh ...,0,0,0,vihsd
Ok abe:-),0,0,0,vihsd
mai mình lại phải lên cầu giấy hít dịch :((,0,0,0,vihsd
Du học sinh úc :)),0,0,0,vihsd
"Về Việt Nam đi bác Dần, Sắp về với đất mẹ rồi thì lúc nằm xuống cũng phải ngửi mùi đất mẹ, để đất mẹ ôm vào lòng. Đừng nằm trên đất khách quê người, lạnh lẽo lắm, cô đớn lắm",0,0,0,vihsd
Nhat ban 76 nhe ad,0,0,0,vihsd
Cậu Đồng thế dân VN đi xuất khẩu lao động kiếm tiền chân chính m gôm vào bỏ nhà hết à,0,0,0,vihsd
Da đen vậy tộc trưởng :))),0,0,0,vihsd
Bàn tay chj đẹp quá .,0,0,0,vihsd
Anh 3 oi.anh lam gi co LON ma chui.hahaha,1,0,1,vihsd
Lương 7-8 triệu được ăn mì tôm Thái đã là cả 1 giấc mơ :'(,0,0,0,vihsd
Trong những ng biểu tình dĩ nhiên có những ng đi vs cái tâm rất tốt,0,0,0,vihsd
"Ờ đánh nghiêm túc mà , kiểu đi test thôi",0,0,0,vihsd
Này mà lúc buồn xúm lại nghe cô nói chuyện chắc cười chết luôn á🤣,0,0,0,vihsd
Anh 3 ngu vải ra hahaha,1,0,1,vihsd
Đỗ Huy Văn vc 😂😂,0,0,0,vihsd
check tin nhắn nha anh,0,0,0,vihsd
T thấy t thích bà linda bây giờ hơn :)),0,0,0,vihsd
97 mà già như trái cà vậy trời?,0,0,0,vihsd
Tươi à,0,0,0,vihsd
Thấy cưng haha,0,0,0,vihsd
Sống chậm lại được k.tết rồi,0,0,0,vihsd
Nguyễn Đức Khải cực kỳ thuyết phục😆,0,0,0,vihsd
Becks Tran e cũng như mấy bác trên,0,0,0,vihsd
Nhịn nói sẽ bớt ngu chú ạ...hi,1,0,1,vihsd
Vâng anh ấy thật là tuổi trê tài cao,0,0,0,vihsd
"Nghe cô kể hay dã man,",0,0,0,vihsd
Dink kout vl =)),0,0,0,vihsd
giống abe,0,0,0,vihsd
Võ Thuần Nguyễn có bán Tiểu Tiểu không,0,0,0,vihsd
Chị đẹp nói chuyện dể thương quá,0,0,0,vihsd
4 cái hoa.trend,0,0,0,vihsd
Choán hông 😌,0,0,0,vihsd
Ah châu đep trai vãi,0,0,0,vihsd
:>> củng là hoa chắc,0,0,0,vihsd
Công an nhưn dưn anh hùng ghê,0,0,0,vihsd
Cực kì thuyết phục :c,0,0,0,vihsd
Anh Châu có vợ chưa v ta,0,0,0,vihsd
đợi đồng chí sống sót mở họp báo và nói thật lòng đống ý ấy cái đã,0,0,0,vihsd
Thực sự thì bài này ko hay. View nhiều do danh tiếng những bài trước. Chờ sản phẩm sau vậy.,0,0,0,vihsd
Đồng chí Trần Dần đã hoàn thành xuất sắc nhiệm vụ của đảng và nhà nước giao cho,0,0,0,vihsd
( ꈍᴗꈍ),0,0,0,vihsd
cô duyên dáng quá luôn á 😍❤️❤️❤️,0,0,0,vihsd
Ad page này có quan tâm gì đâu. Chỉ quan tâm nói đểu nói xoáy thôi mà. Đm ad,1,0,1,vihsd
"TRẦN DẦN VẪN U MÊ LẮM,VN LÀ MỘT NƯỚC HOÀN TOÀN ĐỘC LẬP VỀ CHÍNH TRỊ....KHÔNG MỘT THẾ LỰC NÀO CÓ THỂ ÉP VN NGHE THEO.",0,0,0,vihsd
unbelievable,0,0,0,vihsd
Một học kì đầy sóng gió với abe,0,0,0,vihsd
Thương nhất vợ lúc này vất vả thật và nên đỡ họ những lúc họ cần những ng đàn ông như mình bên cạnh,0,0,0,vihsd
Nghe rất là vô sinh nhưng lại có bầu :)))),0,0,0,vihsd
Thích bả ghê á,0,0,0,vihsd
Ý thằng chó ad bảo nhà nước làm cái này cái kia. Rồi nó lại sủa rằng: nhà nước làm để hối lộ. Bọn phản động mà. Đi ỉa chúng cũng sủa mà. Thứ chó lưu vong,1,0,1,vihsd
Ủa Toang :v,0,0,0,vihsd
Hả dạ,0,0,0,vihsd
Nguyễn Thị Lệ Chi gửi ảnh nhanh để mìn còn đú trend:)),0,0,0,vihsd
Vũ Khắc Hoàng vcl râu,1,0,0,vihsd
Phan Chí Trường =)),0,0,0,vihsd
"Đỗ Thịnh chơi bời ntn thì chơi , đừng vầy nhé 🤣🤣",0,0,0,vihsd
Dân tộc trường tồn là sao? Ai cắt nghĩa tại sao phải viết như vậy đi?,0,0,0,vihsd
đúng r,0,0,0,vihsd
Triệu Kim Nhung trầm cảm🤦🏻‍♀️,0,0,0,vihsd
Xin fb chị này ạ,0,0,0,vihsd
Ngoan là ai cũng quý :)),0,0,0,vihsd
Ừ OKE,0,0,0,vihsd
Trần Trung Tín vãi lồn kkk,0,0,0,vihsd
Bảo vệ thì ăn chia rồi. Còn lãnh đạo trường thì đang cố giấu!,0,0,0,vihsd
Long Duy Đào riêng m thì không nhé,0,0,0,vihsd
Các em 2k1 yên tâm.trước kia anh cũng không thi đỗ nhưng nhờ sự cố gắng và ý chí kiên cường giờ đây anh đã có tất cả mọi thứ trong tay đó là :”THỨ 2 THỨ 3 THỨ 4 THỨ 5 THỨ 6 THỨ 7 và CHỦ NHẬT” chúc các em may mắn 🍀🍀❤️,0,0,0,vihsd
Đang  dịch  mà  chị  iu,0,0,0,vihsd
"Ngô Tấn Hưng trình Thầy Ba hơn chứ ông, Duke có bao giờ dám cầm Poppy Fl cướp Red chưa ?",0,0,0,vihsd
Pass Facebook ny em là gì anh độ :v,0,0,0,vihsd
Chậm cái đcm chúng m à nhai mãi đéo chán à,1,0,1,vihsd
Võ Võ Ngọc Huy,0,0,0,vihsd
Ờ giống mình ghê :v,0,0,0,vihsd
Hà Phạm=)),0,0,0,vihsd
"Em ơi nhìn mặt đẹp mà kg đẹp nết tại sao là kiếp đàn ông chuyển giới phụ nử đẹp người kg đẹp nết vậy ta. Ăn nói kg văn hoá ai mà lấy , lấy về củng kg thua gì mấy con Việt kiều chửi. Phụ nử Việt nam Thuỳ Mỵ  đoan trang hôm nay bị mất phẩm chất mất danh giá bị đám yêu nghiệt này rồi. Trời ơi là trời sao bất công giới nửa quá vậy.",0,0,0,vihsd
